tempo,average_pitch,average_onset_strength,spectral_centroid,spectral_rolloff,zero_crossing_rate,album,track
[93.96306818],1885.2599,1.1576983,3065.419230805101,5896.051769256592,0.08086719512939453,The Poison,Suffocating Under Words Of Sorrow (What Can I Do)_preview_30s.wav
[161.49902344],1910.5475,1.1955984,3225.78088595327,6300.127372741699,0.09484024047851562,The Poison,Tears Don't Fall_preview_30s.wav
[114.84375],1855.3898,1.1658285,3201.2406444498124,6389.843444824219,0.0891571044921875,The Poison,The End_preview_30s.wav
[93.96306818],1973.5052,1.147389,3344.773460949896,6353.817386627197,0.09938430786132812,The Poison,The Poison_preview_30s.wav
[109.95678191],1776.5969,1.1424856,2641.4814811704928,5083.518218994141,0.07899417877197265,The Razors Edge,Are You Ready_preview_30s.wav
[99.38401442],1873.0227,1.1626453,3440.8875992315106,6908.793640136719,0.09481525421142578,The Razors Edge,Fire Your Guns_preview_30s.wav
[101.33272059],1793.4003,1.0827124,2692.632412537526,5105.842094421387,0.08150138854980468,The Razors Edge,Goodbye and Good Riddance to Bad Luck_preview_30s.wav
[97.50884434],1788.3396,1.0946214,3003.4449549486917,5956.9167137146,0.08798770904541016,The Razors Edge,Got You by the Balls_preview_30s.wav
[92.28515625],1746.9117,1.1429572,2914.1768874906456,5661.020221710205,0.07938480377197266,The Razors Edge,If You Dare_preview_30s.wav
[99.38401442],1792.2056,1.08651,2686.655983299414,5184.404640197754,0.07791290283203126,The Razors Edge,Let's Make It_preview_30s.wav
[114.84375],1856.0978,1.1075504,2810.8965322381855,5302.584915161133,0.08675556182861328,The Razors Edge,Mistress for Christmas_preview_30s.wav
[123.046875],1694.771,1.1192844,2689.1604698125093,5417.375392913818,0.07405509948730468,The Razors Edge,Moneytalks_preview_30s.wav
[166.70866935],1906.9519,1.1338867,3217.9550101911054,6255.967483520508,0.09489021301269532,The Razors Edge,Rock Your Heart Out_preview_30s.wav
[135.99917763],1830.7278,1.1489724,3174.4674587132354,6435.971603393555,0.08851814270019531,The Razors Edge,Shot of Love_preview_30s.wav
[101.33272059],1896.0543,1.1644628,3117.2979163082064,6014.400272369385,0.09323177337646485,The Razors Edge,The Razors Edge_preview_30s.wav
[135.99917763],1851.2332,1.1729743,3111.468870980321,6164.846706390381,0.08757171630859376,The Razors Edge,Thunderstruck_preview_30s.wav
[120.18531977],1697.5994,1.1775391,3222.654102982163,6672.845249176025,0.07877025604248047,The Sickness,Conflict_preview_30s.wav
[90.66611842],1911.0319,1.2046769,3461.194699818887,6785.087070465088,0.09776744842529297,The Sickness,Down with the Sickness_preview_30s.wav
[143.5546875],1739.4149,1.2285621,3579.987832430734,7228.073844909668,0.09535961151123047,The Sickness,Droppin' Plates_preview_30s.wav
[92.28515625],1894.4161,1.1414945,3282.4733126784763,6385.763912200928,0.09450225830078125,The Sickness,Fear_preview_30s.wav
[126.04801829],1786.355,1.3154373,3255.7433556513633,6747.370319366455,0.08559646606445312,The Sickness,Meaning of Life_preview_30s.wav
[147.65625],1921.7684,1.1111853,3754.265586246812,7434.060802459717,0.11236534118652344,The Sickness,Numb_preview_30s.wav
[97.50884434],1954.207,1.1719844,3910.754253867229,7642.697353363037,0.11265926361083985,The Sickness,Shout 2000_preview_30s.wav
[97.50884434],1778.4961,1.12059,3168.693669143345,6360.159587860107,0.0860818862915039,The Sickness,Stupify_preview_30s.wav
[132.51201923],1748.7422,1.2306217,3185.7449389302055,6465.958271026611,0.08088092803955078,The Sickness,The Game_preview_30s.wav
[123.046875],1872.731,1.2570944,3662.3643029239092,7432.639274597168,0.10061664581298828,The Sickness,Violence Fetish_preview_30s.wav
[109.95678191],1930.6769,1.2360579,3529.7734181675105,6998.997573852539,0.10512199401855468,The Sickness,Voices_preview_30s.wav
[166.70866935],1627.8749,1.0897672,3343.893006988493,6891.4324951171875,0.08316783905029297,The Sickness,Want_preview_30s.wav
[151.99908088],1444.1165,1.1947544,2909.257977568605,6179.423675537109,0.066845703125,The Truth About Love,Are We All We Are_preview_30s.wav
[126.04801829],1380.0015,1.0862595,2600.649530674257,5334.068813323975,0.06688175201416016,The Truth About Love,Beam Me Up_preview_30s.wav
[114.84375],1650.951,1.1774924,4518.55156761876,9463.72501373291,0.11977252960205079,The Truth About Love,Blow Me (One Last Kiss)_preview_30s.wav
[161.49902344],1529.2987,1.2004564,3109.0034295544065,6788.8385581970215,0.08056430816650391,The Truth About Love,Good Old Days_preview_30s.wav
[109.95678191],1396.305,1.2992219,3016.313054753901,6555.78369140625,0.06254310607910156,The Truth About Love,Here Comes the Weekend (feat. Eminem)_preview_30s.wav
[135.99917763],1736.825,1.2231785,3738.0321459205807,7932.899322509766,0.10138740539550781,The Truth About Love,How Come You're Not Here_preview_30s.wav
[63.80208333],1414.3955,1.1297731,2709.779146124147,6038.061561584473,0.059996604919433594,The Truth About Love,Is This Thing On_preview_30s.wav
[95.703125],1331.3011,1.128742,2140.4880153996833,4273.676319122314,0.05459938049316406,The Truth About Love,Just Give Me a Reason (feat. Nate Ruess)_preview_30s.wav
[126.04801829],1584.0798,1.1539571,3303.706781209084,7084.583644866943,0.08448257446289062,The Truth About Love,My Signature Move_preview_30s.wav
[79.50721154],1220.0966,1.1574614,2917.2460525795664,6683.342685699463,0.06229190826416016,The Truth About Love,Run_preview_30s.wav
[129.19921875],1538.6088,1.1274458,3563.909620227188,7819.479904174805,0.08277473449707032,The Truth About Love,Slut Like You_preview_30s.wav
[80.74951172],1272.5724,1.050422,2270.941684268853,4567.183971405029,0.05455455780029297,The Truth About Love,The Great Escape_preview_30s.wav
[132.51201923],1531.4882,1.2464937,2684.3717565116035,5508.925151824951,0.06301841735839844,The Truth About Love,The Truth About Love_preview_30s.wav
[95.703125],1440.5492,1.2325048,3878.089862918506,8506.733951568604,0.08515148162841797,The Truth About Love,True Love (feat. Lily Allen)_preview_30s.wav
[103.359375],1419.1505,1.1015264,3965.8185273390723,8773.4596824646,0.09968147277832032,The Truth About Love,Try_preview_30s.wav
[135.99917763],1639.6205,1.274503,4351.25515337329,9031.959056854248,0.11545181274414062,The Truth About Love,Walk of Shame_preview_30s.wav
[132.51201923],1412.1028,1.202249,2746.160112211751,5972.561931610107,0.06229324340820312,The Truth About Love,Where Did the Beat Go_preview_30s.wav
[114.84375],1724.5345,1.2265288,3113.9218552977754,6331.611270904541,0.07713603973388672,The Void,The Void_preview_30s.wav
[129.19921875],506.79614,0.97441924,881.4297909662466,1685.536708831787,0.016835784912109374,The Wall,"Another Brick in the Wall, Pt. 1_preview_30s.wav"
[103.359375],1179.232,1.1462562,1922.4143888400515,4068.4547996520996,0.044097518920898436,The Wall,"Another Brick in the Wall, Pt. 2_preview_30s.wav"
[103.359375],1195.2487,1.0726383,2000.523672779104,4291.643085479736,0.046240234375,The Wall,"Another Brick in the Wall, Pt. 3_preview_30s.wav"
[78.30255682],1386.2981,1.0649188,2101.8674292801807,3969.0992546081543,0.05506763458251953,The Wall,Bring the Boys Back Home_preview_30s.wav
[129.19921875],943.09625,0.9869345,1996.7653325995368,4425.897560119629,0.0369476318359375,The Wall,Comfortably Numb_preview_30s.wav
[123.046875],733.4535,0.8330039,848.6008398085727,1623.7633323669434,0.015838813781738282,The Wall,Don't Leave Me Now_preview_30s.wav
[95.703125],889.4476,1.0990365,1283.9354785845567,2716.211700439453,0.02774677276611328,The Wall,Empty Spaces_preview_30s.wav
[109.95678191],577.9522,1.0573499,1780.9374791492264,4145.301418304443,0.03071441650390625,The Wall,Goodbye Blue Sky_preview_30s.wav
[215.33203125],431.3609,0.8194618,763.7858464960611,985.6739616394043,0.011370468139648437,The Wall,Goodbye Cruel World_preview_30s.wav
[112.34714674],1264.3425,0.9934891,2325.463796047935,4987.375831604004,0.06038742065429688,The Wall,Hey You_preview_30s.wav
[151.99908088],1269.3416,1.0925792,1946.2010401340108,3799.878559112549,0.049410438537597655,The Wall,In the Flesh_preview_30s.wav
[82.03125],622.9848,0.8761036,1259.1735728199,2446.230754852295,0.016561317443847656,The Wall,Is There Anybody Out There_preview_30s.wav
[135.99917763],1358.7524,1.0331147,2915.3333068749603,6521.944599151611,0.06578311920166016,The Wall,Mother_preview_30s.wav
[147.65625],959.08307,0.90923774,1498.5128900969737,2948.6693572998047,0.03652515411376953,The Wall,Nobody Home_preview_30s.wav
[178.20581897],1451.045,1.16055,3120.564431119282,6638.720169067383,0.07792530059814454,The Wall,One of My Turns_preview_30s.wav
[135.99917763],1294.8246,1.0191499,2420.664099489062,4538.921642303467,0.054574012756347656,The Wall,Outside the Wall_preview_30s.wav
[117.45383523],1282.7638,1.2587156,2106.077704506855,4457.591743469238,0.04625988006591797,The Wall,Run Like Hell_preview_30s.wav
[151.99908088],1277.7661,1.0538933,1993.3427309316558,3466.1727905273438,0.052915191650390624,The Wall,Stop_preview_30s.wav
[129.19921875],950.835,0.9959075,2497.999814389089,5876.814880371094,0.04791584014892578,The Wall,The Show Must Go On_preview_30s.wav
[109.95678191],1556.4163,1.0030457,2095.5462863866287,4215.158157348633,0.04934959411621094,The Wall,The Thin Ice_preview_30s.wav
[75.99954044],1322.7694,1.0617282,2313.4853174104182,4744.47961807251,0.057660484313964845,The Wall,The Trial_preview_30s.wav
[191.40625],813.3726,0.81924975,1073.142143375225,1921.1486434936523,0.023588180541992188,The Wall,Vera_preview_30s.wav
[151.99908088],1619.1549,1.1800098,2336.1688740192462,4462.150726318359,0.06983871459960937,The Wall,Waiting for the Worms_preview_30s.wav
[95.703125],1535.8224,1.1122043,2476.466828348235,4988.965587615967,0.06273212432861328,The Wall,Young Lust_preview_30s.wav
[107.66601562],1561.3601,1.1070694,2619.0627192176626,5412.908935546875,0.06437320709228515,The Young and The Hopeless,A New Beginning_preview_30s.wav
[156.60511364],1149.8844,1.0931311,3078.742068745357,6781.411285400391,0.0650094985961914,The Young and The Hopeless,Emotionless_preview_30s.wav
[135.99917763],1249.6423,1.0927892,2961.437036606182,6490.923328399658,0.06406593322753906,The Young and The Hopeless,Girls & Boys_preview_30s.wav
[139.67483108],1437.3163,1.0639937,2929.972559329835,6291.657085418701,0.069622802734375,The Young and The Hopeless,Hold On_preview_30s.wav
[105.46875],1313.9642,1.1052935,2978.9202087437866,6535.764541625977,0.06291961669921875,The Young and The Hopeless,Lifestyles of the Rich & Famous_preview_30s.wav
[89.10290948],1364.9471,1.1239909,2872.351521928741,6111.518383026123,0.06678028106689453,The Young and The Hopeless,Movin' On_preview_30s.wav
[89.10290948],1365.6832,1.0193391,2775.9858789786986,5996.021347045898,0.06382808685302735,The Young and The Hopeless,My Bloody Valentine_preview_30s.wav
[87.59269068],1542.2825,1.142638,3242.2707345898284,6876.081676483154,0.07883796691894532,The Young and The Hopeless,Riot Girl_preview_30s.wav
[103.359375],1310.5989,1.0949633,2611.6584047834517,5507.882137298584,0.06415977478027343,The Young and The Hopeless,Say Anything_preview_30s.wav
[89.10290948],1433.8495,1.162913,2645.125418474096,5524.242324829102,0.061550331115722653,The Young and The Hopeless,The Anthem_preview_30s.wav
[132.51201923],1453.661,1.1006495,2690.98739686351,5547.583980560303,0.06393852233886718,The Young and The Hopeless,The Day That I Die_preview_30s.wav
[123.046875],1231.923,1.1156185,3092.459974418722,6781.226234436035,0.06396656036376953,The Young and The Hopeless,The Story of My Old Man_preview_30s.wav
[90.66611842],1430.2968,1.0552782,3178.3415481104203,6808.496017456055,0.07272109985351563,The Young and The Hopeless,The Young & the Hopeless_preview_30s.wav
[112.34714674],1438.6074,1.0828911,2763.154004237982,5710.319480895996,0.06071205139160156,The Young and The Hopeless,Wondering_preview_30s.wav
[99.38401442],1443.9961,1.2428255,2864.593375018005,5953.981132507324,0.07259483337402343,This Is Acting,Alive_preview_30s.wav
[147.65625],1391.1637,1.1952292,2840.327491852866,5923.0607986450195,0.0634368896484375,This Is Acting,Bird Set Free_preview_30s.wav
[151.99908088],1354.2627,1.1693608,2824.859791027268,5782.943572998047,0.06461009979248047,This Is Acting,Broken Glass_preview_30s.wav
[178.20581897],1558.837,1.3400364,3269.3292782637686,7246.217250823975,0.07596092224121094,This Is Acting,Cheap Thrills (feat. Sean Paul)_preview_30s.wav
[178.20581897],1457.201,1.3067435,2875.437828486717,6357.451114654541,0.06688003540039063,This Is Acting,Cheap Thrills_preview_30s.wav
[92.28515625],1321.9357,1.1540331,2432.924279532476,5089.650135040283,0.0584808349609375,This Is Acting,Footprints_preview_30s.wav
[178.20581897],1380.7961,1.0888077,2578.9648260431804,5306.454162597656,0.05896434783935547,This Is Acting,House On Fire_preview_30s.wav
[129.19921875],1489.9047,1.3098761,3449.545677594211,7364.633045196533,0.07806854248046875,This Is Acting,Move Your Body_preview_30s.wav
[86.1328125],1202.3704,1.0661936,2536.5226475752415,5383.628826141357,0.04900226593017578,This Is Acting,One Million Bullets_preview_30s.wav
[83.35433468],1270.7847,1.2033042,2186.874163532622,4520.122146606445,0.04775257110595703,This Is Acting,Reaper_preview_30s.wav
[161.49902344],1318.5226,1.0212748,2308.8029860409233,4232.056674957275,0.06154346466064453,This Is Acting,Space Between_preview_30s.wav
[139.67483108],1644.7667,1.4012659,3934.668216646608,8108.992137908936,0.10514602661132813,This Is Acting,Sweet Design_preview_30s.wav
[87.59269068],1450.4326,1.2209126,2792.3156053299695,5789.008197784424,0.06837520599365235,This Is Acting,Unstoppable_preview_30s.wav
[80.74951172],716.44763,0.5000647,773.2195782150418,1148.544044494629,0.03150672912597656,This Is Halloween!,A Nightmare on Elm Street Theme (Piano Version)_preview_30s.wav
[151.99908088],530.2969,0.6482402,583.5683876131986,935.0120544433594,0.015572547912597656,This Is Halloween!,American Horror Story Murder House (End Credits Theme)_preview_30s.wav
[90.66611842],1693.1508,0.7098177,2090.1473887465986,2807.1558380126953,0.06817779541015626,This Is Halloween!,Annabelle Closing (From Annabelle)_preview_30s.wav
[80.74951172],1002.7285,1.0354288,1743.8992619980377,3152.1665382385254,0.05574607849121094,This Is Halloween!,Davy Jones's Theme (From Pirates of the Caribbean Dead Man's Chest) [Short]_preview_30s.wav
[114.84375],1198.2783,0.9452136,1494.749010482684,2748.3012199401855,0.0390380859375,This Is Halloween!,Friday the 13th Theme (Jason's Theme) [Short]_preview_30s.wav
[105.46875],1211.697,1.5443003,2613.587419390127,5751.072750091553,0.06144447326660156,This Is Halloween!,Goosebumps Theme_preview_30s.wav
[135.99917763],915.0692,1.4802802,1780.9842909713418,3660.5520057678223,0.033933067321777345,This Is Halloween!,Halloween Theme_preview_30s.wav
[126.04801829],1214.537,1.0222547,1288.469641649871,2532.557029724121,0.03623123168945312,This Is Halloween!,Halloweentown Theme_preview_30s.wav
[80.74951172],1049.6224,0.7872655,1218.1879357547346,2340.8778762817383,0.03304634094238281,This Is Halloween!,Hemlock Grove Theme_preview_30s.wav
0.0,1523.6003,0.23610912,2541.3026934139775,3531.037583210059,0.09399346646942801,This Is Halloween!,Jeeper's Creepers Theme (Whistle Sound)_preview_30s.wav
[143.5546875],1175.2264,1.0359852,1634.7887373924932,2519.5698165893555,0.051980018615722656,This Is Halloween!,Samara's Song (From the Ring)_preview_30s.wav
[72.78829225],1037.1174,0.9739267,1644.6695169159552,3192.802047729492,0.03488845825195312,This Is Halloween!,Sleepy Hollow Theme_preview_30s.wav
[99.38401442],1170.6636,1.112678,2287.0666740648785,5091.2819480896,0.04551124572753906,This Is Halloween!,Teen Wolf Theme_preview_30s.wav
[123.046875],1380.6134,1.2731005,2617.180664327494,5725.973110198975,0.06509990692138672,This Is Halloween!,The Addams Family Theme_preview_30s.wav
[147.65625],825.76074,0.9667702,1087.2680143838593,1456.552963256836,0.035535240173339845,This Is Halloween!,The Exorcist Theme (Tubular Bells) [Short]_preview_30s.wav
[139.67483108],853.24945,0.5557871,823.1124235938248,1228.8309288024902,0.030999755859375,This Is Halloween!,The Piano Duet (From Corpse Bride)_preview_30s.wav
[56.17357337],383.3995,0.6171123,409.71604279420205,610.4074287414551,0.01082763671875,This Is Halloween!,The Shining Theme (Short)_preview_30s.wav
[126.04801829],760.63574,0.87469834,830.2560186775602,1444.4910049438477,0.02363719940185547,This Is Halloween!,The Twilight Zone Theme_preview_30s.wav
[92.28515625],1349.4038,0.9673435,1623.2102429725282,3143.0065155029297,0.039338111877441406,This Is Halloween!,The Walking Dead Theme_preview_30s.wav
[120.18531977],921.996,0.86636865,1242.0026467352181,1983.2416534423828,0.04561424255371094,This Is Halloween!,The X Files Theme_preview_30s.wav
[166.70866935],1068.836,0.7227427,985.5496279082115,1774.706039428711,0.03590602874755859,This Is Halloween!,This Is Halloween (From the Nightmare Before Christmas) [Piano Version]_preview_30s.wav
